Date,Price,Open,High,Low,Vol.,Change %,range,timestamp,target,segment
2022-06-04,29864.3,29700.9,29963.8,29489.5,33510.0,0.55,474.2999999999993,2022-06-04,29864.3,main
2022-06-03,29700.9,30455.7,30674.8,29330.8,72130.0,-2.48,1344.0,2022-06-03,29700.9,main
2022-06-02,30455.5,29798.6,30638.5,29604.4,81400.0,2.2,1034.0999999999985,2022-06-02,30455.5,main
2022-06-01,29798.5,31793.1,31969.9,29396.6,135090.0,-6.27,2573.300000000003,2022-06-01,29798.5,main
2022-05-31,31793.4,31730.2,32377.5,31221.2,86600.0,0.22,1156.2999999999993,2022-05-31,31793.4,main
2022-05-30,31723.3,29465.2,32185.6,29307.2,129560.0,7.66,2878.399999999998,2022-05-30,31723.3,main
2022-05-29,29465.2,29027.1,29556.5,28838.7,36870.0,1.51,717.7999999999993,2022-05-29,29465.2,main
2022-05-28,29027.1,28620.1,29194.4,28537.2,43870.0,1.49,657.2000000000007,2022-05-28,29027.1,main
2022-05-27,28601.2,29194.0,29377.1,28282.2,116410.0,-2.06,1094.8999999999978,2022-05-27,28601.2,main
2022-05-26,29203.5,29537.9,29868.9,28077.9,126710.0,-1.14,1791.0,2022-05-26,29203.5,main
2022-05-25,29540.6,29648.7,30202.3,29353.5,78850.0,-0.36,848.7999999999993,2022-05-25,29540.6,main
2022-05-24,29648.7,29091.6,29810.8,28706.1,79420.0,1.91,1104.7000000000007,2022-05-24,29648.7,main
2022-05-23,29093.3,30287.3,30644.8,28913.6,92100.0,-3.94,1731.2000000000007,2022-05-23,29093.3,main
2022-05-22,30286.6,29433.0,30462.0,29260.1,50600.0,2.89,1201.9000000000015,2022-05-22,30286.6,main
2022-05-21,29434.6,29188.7,29623.2,28953.9,32270.000000000004,0.88,669.2999999999993,2022-05-21,29434.6,main
2022-05-20,29178.6,30305.9,30735.1,28738.5,98780.0,-3.72,1996.5999999999985,2022-05-20,29178.6,main
2022-05-19,30305.9,28700.4,30525.1,28682.1,101380.0,5.66,1843.0,2022-05-19,30305.9,main
2022-05-18,28683.7,30437.5,30687.9,28648.1,92030.0,-5.76,2039.800000000003,2022-05-18,28683.7,main
2022-05-17,30437.5,29856.7,30720.1,29484.5,79630.0,1.97,1235.5999999999985,2022-05-17,30437.5,main
2022-05-16,29849.0,31308.3,31312.4,29135.8,100250.0,-4.66,2176.600000000002,2022-05-16,29849.0,main
2022-05-15,31308.7,30078.6,31383.8,29499.4,65440.0,4.08,1884.3999999999978,2022-05-15,31308.7,main
2022-05-14,30080.4,29285.2,30277.4,28666.7,70460.0,2.72,1610.7000000000007,2022-05-14,30080.4,main
2022-05-13,29284.4,28994.3,31002.7,28755.0,141230.0,1.06,2247.7000000000007,2022-05-13,29284.4,main
2022-05-12,28976.0,29073.4,30136.7,26500.5,309480.0,-0.32,3636.2000000000007,2022-05-12,28976.0,main
2022-05-11,29068.2,31008.0,32113.6,27835.5,296900.0,-6.25,4278.0999999999985,2022-05-11,29068.2,main
2022-05-10,31007.5,30098.2,32621.2,29831.0,235610.0,3.03,2790.2000000000007,2022-05-10,31007.5,main
2022-05-09,30095.0,34041.0,34227.0,30095.0,268090.0,-11.64,4132.0,2022-05-09,30095.0,main
2022-05-08,34060.0,35468.0,35497.0,33727.0,671050000.0,-3.97,1770.0,2022-05-08,34060.0,main
2022-05-07,35468.0,36003.0,36119.0,34773.0,288860000.0,-1.5,1346.0,2022-05-07,35468.0,main
2022-05-06,36009.0,36540.0,36646.0,35267.0,752840000.0,-1.46,1379.0,2022-05-06,36009.0,main
2022-05-05,36544.0,39686.0,39833.0,36183.0,,-7.92,3650.0,2022-05-05,36544.0,main
2022-05-04,39688.0,37717.0,40021.0,37660.0,691490000.0,5.22,2361.0,2022-05-04,39688.0,main
2022-05-03,37718.0,38515.0,38647.0,37513.0,367210000.0,-2.07,1134.0,2022-05-03,37718.0,main
2022-05-02,38514.0,38472.0,39134.0,38061.0,580790000.0,0.14,1073.0,2022-05-02,38514.0,main
2022-05-01,38461.0,37642.0,38676.0,37397.0,276990000.0,2.15,1279.0,2022-05-01,38461.0,main
2022-04-30,37650.0,38590.0,38776.0,37596.0,248220000.0,-2.41,1180.0,2022-04-30,37650.0,main
2022-04-29,38581.0,39748.0,39919.0,38175.0,382900000.0,-2.94,1744.0,2022-04-29,38581.0,main
2022-04-28,39748.0,39243.0,40382.0,38888.0,542390000.0,1.29,1494.0,2022-04-28,39748.0,main
2022-04-27,39243.0,38113.0,39447.0,37869.0,426830000.0,2.96,1578.0,2022-04-27,39243.0,main
2022-04-26,38113.0,40443.0,40770.0,37708.0,681470000.0,-5.72,3062.0,2022-04-26,38113.0,main
2022-04-25,40427.0,39464.0,40599.0,38233.0,654600000.0,2.44,2366.0,2022-04-25,40427.0,main
2022-04-24,39464.0,39434.0,39929.0,39033.0,283630000.0,0.12,896.0,2022-04-24,39464.0,main
2022-04-23,39418.0,39709.0,39973.0,39291.0,190600000.0,-0.73,682.0,2022-04-23,39418.0,main
2022-04-22,39709.0,40487.0,40792.0,39200.0,421300000.0,-1.91,1592.0,2022-04-22,39709.0,main
2022-04-21,40482.0,41370.0,42969.0,39793.0,493050000.0,-2.14,3176.0,2022-04-21,40482.0,main
2022-04-20,41368.0,41499.0,42203.0,40915.0,382840000.0,-0.33,1288.0,2022-04-20,41368.0,main
2022-04-19,41503.0,40809.0,41746.0,40585.0,268279999.99999997,1.72,1161.0,2022-04-19,41503.0,main
2022-04-18,40803.0,39700.0,41095.0,38577.0,484260000.0,2.77,2518.0,2022-04-18,40803.0,main
2022-04-17,39703.0,40382.0,40599.0,39561.0,210010000.0,-1.68,1038.0,2022-04-17,39703.0,main
2022-04-16,40382.0,40571.0,40691.0,40003.0,151310000.0,-0.44,688.0,2022-04-16,40382.0,main
2022-04-15,40560.0,39936.0,40850.0,39781.0,233090000.0,1.56,1069.0,2022-04-15,40560.0,main
2022-04-14,39936.0,41133.0,41494.0,39585.0,294290000.0,-2.91,1909.0,2022-04-14,39936.0,main
2022-04-13,41133.0,40072.0,41515.0,39581.0,406700000.0,2.63,1934.0,2022-04-13,41133.0,main
2022-04-12,40078.0,39507.0,40678.0,39265.0,468270000.0,1.47,1413.0,2022-04-12,40078.0,main
2022-04-11,39497.0,42144.0,42418.0,39202.0,608380000.0,-6.27,3216.0,2022-04-11,39497.0,main
2022-04-10,42138.0,42760.0,43421.0,41884.0,255830000.0,-1.47,1537.0,2022-04-10,42138.0,main
2022-04-09,42767.0,42275.0,42809.0,42129.0,165160000.0,1.16,680.0,2022-04-09,42767.0,main
2022-04-08,42275.0,43450.0,43979.0,42113.0,467830000.0,-2.7,1866.0,2022-04-08,42275.0,main
2022-04-07,43448.0,43166.0,43893.0,42747.0,390850000.0,0.64,1146.0,2022-04-07,43448.0,main
2022-04-06,43173.0,45494.0,45519.0,43122.0,649520000.0,-5.13,2397.0,2022-04-06,43173.0,main
2022-04-05,45506.0,46614.0,47201.0,45388.0,421110000.0,-2.41,1813.0,2022-04-05,45506.0,main
2022-04-04,46629.0,46407.0,46899.0,45152.0,446120000.0,0.48,1747.0,2022-04-04,46629.0,main
2022-04-03,46407.0,45813.0,47435.0,45554.0,398860000.0,1.3,1881.0,2022-04-03,46407.0,main
2022-04-02,45811.0,46299.0,47212.0,45641.0,345930000.0,-1.05,1571.0,2022-04-02,45811.0,main
2022-04-01,46297.0,45529.0,46728.0,44261.0,632930000.0,1.7,2467.0,2022-04-01,46297.0,main
2022-03-31,45525.0,47071.0,47624.0,45228.0,520000000.0,-3.29,2396.0,2022-03-31,45525.0,main
2022-03-30,47075.0,47449.0,47714.0,46601.0,467760000.0,-0.79,1113.0,2022-03-30,47075.0,main
2022-03-29,47449.0,47126.0,48127.0,47029.0,478820000.0,0.73,1098.0,2022-03-29,47449.0,main
2022-03-28,47105.0,46859.0,48199.0,46672.0,610270000.0,0.52,1527.0,2022-03-28,47105.0,main
2022-03-27,46859.0,44542.0,46947.0,44445.0,388790000.0,5.19,2502.0,2022-03-27,46859.0,main
2022-03-26,44548.0,44331.0,44818.0,44090.0,196300000.0,0.49,728.0,2022-03-26,44548.0,main
2022-03-25,44331.0,44013.0,45112.0,43622.0,494090000.0,0.72,1490.0,2022-03-25,44331.0,main
2022-03-24,44013.0,42911.0,44251.0,42658.0,491660000.0,2.57,1593.0,2022-03-24,44013.0,main
2022-03-23,42912.0,42373.0,43027.0,41795.0,433960000.0,1.27,1232.0,2022-03-23,42912.0,main
2022-03-22,42373.0,41022.0,43327.9,40893.0,537060000.0,3.29,2434.9000000000015,2022-03-22,42373.0,main
2022-03-21,41022.0,41282.0,41532.0,40530.0,406620000.0,-0.62,1002.0,2022-03-21,41022.0,main
2022-03-20,41276.0,42241.0,42301.0,40922.0,308450000.0,-2.27,1379.0,2022-03-20,41276.0,main
2022-03-19,42233.0,41768.0,42386.0,41529.6,224590000.0,1.11,856.4000000000015,2022-03-19,42233.0,main
2022-03-18,41767.8,40914.6,42308.4,40234.8,,2.08,2073.5999999999985,2022-03-18,41767.8,main
2022-03-17,40914.8,41118.7,41406.0,40557.8,,-0.5,848.1999999999971,2022-03-17,40914.8,main
2022-03-16,41118.7,39282.5,41701.6,38953.2,,4.67,2748.4000000000015,2022-03-16,41118.7,main
2022-03-15,39285.7,39673.0,39854.7,38220.9,,-0.97,1633.7999999999956,2022-03-15,39285.7,main
2022-03-14,39671.1,37789.5,39914.3,37613.6,,4.97,2300.7000000000044,2022-03-14,39671.1,main
2022-03-13,37792.4,38813.2,39272.3,37603.4,,-2.63,1668.9000000000015,2022-03-13,37792.4,main
2022-03-12,38814.3,38730.2,39355.3,38666.5,,0.22,688.8000000000029,2022-03-12,38814.3,main
2022-03-11,38730.2,39422.5,40177.0,38236.4,,-1.74,1940.5999999999985,2022-03-11,38730.2,main
2022-03-10,39416.3,41933.9,42029.1,38603.5,,-5.99,3425.5999999999985,2022-03-10,39416.3,main
2022-03-09,41929.0,38731.5,42538.5,38663.3,,8.22,3875.199999999997,2022-03-09,41929.0,main
2022-03-08,38744.8,38020.6,39351.5,37886.6,,1.89,1464.9000000000015,2022-03-08,38744.8,main
2022-03-07,38024.8,38420.6,39532.0,37182.1,,-0.99,2349.9000000000015,2022-03-07,38024.8,main
2022-03-06,38403.1,39396.3,39668.1,38115.0,,-2.52,1553.0999999999985,2022-03-06,38403.1,main
2022-03-05,39395.8,39142.8,39600.2,38626.1,,0.65,974.0999999999985,2022-03-05,39395.8,main
2022-03-04,39142.7,42463.0,42848.7,38594.9,,-7.82,4253.799999999996,2022-03-04,39142.7,main
2022-03-03,42463.0,43912.8,44077.2,41840.8,74110.0,-3.3,2236.399999999994,2022-03-03,42463.0,main
2022-03-02,43912.8,44420.3,45294.2,43361.3,80820.0,-1.14,1932.8999999999942,2022-03-02,43912.8,main
2022-03-01,44420.3,43187.2,44900.5,42876.6,90670.0,2.85,2023.9000000000015,2022-03-01,44420.3,main
2022-02-28,43188.2,37707.2,43977.8,37458.9,108070.0,14.59,6518.9000000000015,2022-02-28,43188.2,main
2022-02-27,37689.1,39116.6,39838.5,37062.3,66140.0,-3.65,2776.199999999997,2022-02-27,37689.1,main
2022-02-26,39115.5,39221.6,40094.5,38639.1,41550.0,-0.24,1455.4000000000015,2022-02-26,39115.5,main
2022-02-25,39209.6,38339.2,39683.7,38042.6,83780.0,2.27,1641.0999999999985,2022-02-25,39209.6,main
2022-02-24,38339.2,37250.2,39351.6,34357.4,180470.0,2.99,4994.199999999997,2022-02-24,38339.2,main
2022-02-23,37224.6,38248.2,39194.5,37099.5,64840.0,-2.68,2095.0,2022-02-23,37224.6,main
2022-02-22,38248.2,37018.3,38414.9,36399.6,82750.0,3.32,2015.300000000003,2022-02-22,38248.2,main
2022-02-21,37017.7,38355.0,39444.1,36868.9,91820.0,-3.49,2575.199999999997,2022-02-21,37017.7,main
2022-02-20,38355.0,40089.6,40120.3,38042.2,47920.0,-4.33,2078.100000000006,2022-02-20,38355.0,main
2022-02-19,40090.3,40000.1,40434.3,39666.6,25780.0,0.23,767.7000000000044,2022-02-19,40090.3,main
2022-02-18,40000.1,40532.5,40935.5,39505.0,64959.99999999999,-1.36,1430.5,2022-02-18,40000.1,main
2022-02-17,40552.8,43885.5,44167.1,40103.8,72630.0,-7.59,4063.2999999999956,2022-02-17,40552.8,main
2022-02-16,43883.6,44540.9,44552.9,43377.6,41400.0,-1.48,1175.300000000003,2022-02-16,43883.6,main
2022-02-15,44544.4,42550.3,44722.6,42460.1,56340.0,4.69,2262.5,2022-02-15,44544.4,main
2022-02-14,42550.3,42061.1,42799.7,41591.3,53600.0,1.16,1208.3999999999942,2022-02-14,42550.3,main
2022-02-13,42061.1,42205.5,42725.1,41880.1,25880.0,-0.34,845.0,2022-02-13,42061.1,main
2022-02-12,42205.2,42388.4,43006.4,41776.8,37880.0,-0.43,1229.5999999999985,2022-02-12,42205.2,main
2022-02-11,42388.4,43519.3,43915.1,42023.4,69950.0,-2.6,1891.699999999997,2022-02-11,42388.4,main
2022-02-10,43521.0,44388.9,45755.2,43242.5,89690.0,-1.96,2512.699999999997,2022-02-10,43521.0,main
2022-02-09,44388.9,44038.2,44800.4,43163.0,50920.0,0.8,1637.4000000000015,2022-02-09,44388.9,main
2022-02-08,44038.2,43833.9,45399.8,42705.0,92880.0,0.47,2694.800000000003,2022-02-08,44038.2,main
2022-02-07,43833.9,42385.2,44468.3,41695.4,76600.0,3.4,2772.9000000000015,2022-02-07,43833.9,main
2022-02-06,42392.2,41411.9,42614.8,41176.3,31200.0,2.37,1438.5,2022-02-06,42392.2,main
2022-02-05,41412.1,41566.5,41899.8,40963.3,46320.0,-0.37,936.5,2022-02-05,41412.1,main
2022-02-04,41567.6,37287.8,41689.0,37041.1,95490.0,11.48,4647.9000000000015,2022-02-04,41567.6,main
2022-02-03,37287.8,36890.2,37304.3,36297.3,50350.0,1.08,1007.0,2022-02-03,37287.8,main
2022-02-02,36890.2,38711.2,38853.8,36682.3,53740.0,-4.7,2171.5,2022-02-02,36890.2,main
2022-02-01,38709.7,38475.6,39230.0,38037.9,55200.0,0.55,1192.0999999999985,2022-02-01,38709.7,main
2022-01-31,38498.6,37923.8,38701.4,36672.8,61270.0,1.53,2028.5999999999985,2022-01-31,38498.6,main
2022-01-30,37917.7,38167.5,38313.3,37390.6,34100.0,-0.66,922.7000000000044,2022-01-30,37917.7,main
2022-01-29,38170.8,37736.5,38663.7,37350.2,42770.0,1.13,1313.5,2022-01-29,38170.8,main
2022-01-28,37745.1,37195.6,37995.9,36176.5,69450.0,1.56,1819.4000000000015,2022-01-28,37745.1,main
2022-01-27,37164.3,36800.1,37215.4,35543.2,83520.0,0.99,1672.2000000000044,2022-01-27,37164.3,main
2022-01-26,36800.4,36962.3,38862.6,36280.0,107870.0,-0.41,2582.5999999999985,2022-01-26,36800.4,main
2022-01-25,36950.6,36691.3,37501.8,35729.3,79680.0,0.72,1772.5,2022-01-25,36950.6,main
2022-01-24,36686.3,36268.6,37424.0,32985.6,153770.0,1.15,4438.4000000000015,2022-01-24,36686.3,main
2022-01-23,36269.5,35072.9,36513.0,34655.2,70430.0,3.4,1857.800000000003,2022-01-23,36269.5,main
2022-01-22,35075.2,36467.7,36749.8,34116.0,138090.0,-3.84,2633.800000000003,2022-01-22,35075.2,main
2022-01-21,36475.5,40698.1,41104.6,35503.9,155800.0,-10.41,5600.699999999997,2022-01-21,36475.5,main
2022-01-20,40715.9,41683.6,43487.1,40568.3,65280.0,-2.31,2918.7999999999956,2022-01-20,40715.9,main
2022-01-19,41677.8,42365.3,42558.0,41160.9,53770.0,-1.62,1397.0999999999985,2022-01-19,41677.8,main
2022-01-18,42364.6,42209.9,42674.2,41300.7,47320.0,0.37,1373.5,2022-01-18,42364.6,main
2022-01-17,42209.3,43080.5,43179.6,41559.4,41440.0,-2.02,1620.199999999997,2022-01-17,42209.3,main
2022-01-16,43079.1,43079.2,43462.0,42643.3,28660.0,-0.04,818.6999999999971,2022-01-16,43079.1,main
2022-01-15,43097.0,43073.6,43777.9,42586.1,31440.0,0.06,1191.800000000003,2022-01-15,43097.0,main
2022-01-14,43073.3,42562.2,43435.1,41848.7,50500.0,1.21,1586.4000000000015,2022-01-14,43073.3,main
